Date,Lake,Site,Lat,Long,Cyclops abyssorum (adults + copepodites I-V) ind/L,Cyclopidae nauplii ind/L,Cyclops vicinus (adults + copepodites I-V) ind/L,Copedods - Misc. ind/l,Eudiaptomus gracilis (adults + copepodites I-V) ind/L,Eudiaptomus nauplii ind/L,Daphnia hyalina ind/L,Bosmina longirostris ind/L,Bythotrephes longimanus ind/L,Leptodora kindtii ind/L,Chydoridae ind/L,Cyclopidae (total no. of Cyclopidae adults & copepodites I-V incl. C.abyssorum & C.vicinus) ind/L,Polyphemus pediculus ind/L,Ceriodaphnia sp. ind/L,Sampling method
10/9/2019,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,1.8,#N/A,#N/A,1.9,0,0.2,0.5,0,0,19.3,4.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/9/2019,Loch Leven,Sluices,56.18085,-3.334656,#N/A,4.1,#N/A,#N/A,0.8,0,0,0,0,0,16.3,4.1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/9/2019,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,4.1,0.9,#N/A,1.2,0.7,0.3,0.2,0,0,25,2.4,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/9/2019,Loch Leven,Sluices,56.18085,-3.334656,#N/A,5.8,#N/A,#N/A,0.8,1.7,0,0,0,0,31.7,1.7,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/10/2019,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/10/2019,Loch Leven,Sluices,56.18085,-3.334656,#N/A,1.3,#N/A,#N/A,0,0,0.4,0,0,0,7.5,0.4,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/10/2019,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.9,0.5,#N/A,0.3,0.2,0.3,0,0,0,3,0.5,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/10/2019,Loch Leven,Sluices,56.18085,-3.334656,0,7.1,2.1,#N/A,2.1,2.1,6.7,0,0,0,6.3,2.1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/11/2019,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.7,1,#N/A,0.4,0,1.2,0,0,0,0.3,1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/11/2019,Loch Leven,Sluices,56.18085,-3.334656,#N/A,0.8,2.5,#N/A,0.4,0,10,0,0,0,0.4,2.9,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/11/2019,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/11/2019,Loch Leven,Sluices,56.18085,-3.334656,0,9.2,1.3,#N/A,1.7,1.7,14.6,0,0,0,0.4,1.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/12/2019,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,6,0.8,#N/A,0.4,0.4,1.8,0,0,0,0,0.9,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/12/2019,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,1.3,#N/A,0,0.8,4.2,0,0,0,0,1.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/12/2019,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.5,2.8,#N/A,0.6,0.6,2.4,0,0,0,0,2.8,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/12/2019,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0.4,#N/A,0,0,2.9,0,0,0,0,0.4,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2020,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,1.3,#N/A,1.2,0,1.3,0,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/2/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.7,1,#N/A,0.3,0.1,4.5,0,0,0,0.1,1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
4/2/2020,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0,#N/A,0,0,5,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/2/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
18/2/2020,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0,#N/A,0,0,3.3,0.4,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/3/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.9,0.1,#N/A,0.2,0.1,0.7,0,0,0,0,0.1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/3/2020,Loch Leven,Sluices,56.18085,-3.334656,0,1.3,0,#N/A,0,0,0.4,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/3/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,7.5,3.1,#N/A,0.9,0,0.2,0,0,0,0,3.2,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/3/2020,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0,#N/A,0,0,0.4,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/3/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/3/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/4/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/4/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0.2,12.7,2.6,#N/A,0.1,0,0.3,1.7,0,0,0.5,4.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/4/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/4/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/4/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/5/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
11/5/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/5/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/5/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/6/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/6/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/6/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,0,0,#N/A,0,0,1.5,0,0,0,0,0,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/6/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,2.9,#N/A,#N/A,1.7,0.8,0.4,0,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/7/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/7/2020,Loch Leven,Sluices,56.18085,-3.334656,0,3.3,0,#N/A,0,0.8,0.4,0.8,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/7/2020,Loch Leven,Reed Bower,56.193745,-3.395932,5.3,2.6,0,#N/A,1,0,4.2,0,0.1,0.2,0,5.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
6/7/2020,Loch Leven,Sluices,56.18085,-3.334656,0.8,5.4,0,#N/A,0,0,0,0,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/7/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0.9,4.6,0,#N/A,0.5,1,0.7,0,0,0,0,0.9,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
20/7/2020,Loch Leven,Sluices,56.18085,-3.334656,0.4,9.2,0,#N/A,0.8,0,2.1,0,0,0,0,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/8/2020,Loch Leven,Reed Bower,56.193745,-3.395932,4.3,1.1,0,#N/A,0.5,0.3,0.2,0,0,0,0,4.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
3/8/2020,Loch Leven,Sluices,56.18085,-3.334656,2.1,2.9,0,#N/A,0.8,0.8,0.4,0,0,0,0,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/8/2020,Loch Leven,Reed Bower,56.193745,-3.395932,2.1,2.3,0,#N/A,1.9,1.5,0.5,0.8,0,0,0.3,2.1,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/8/2020,Loch Leven,Sluices,56.18085,-3.334656,20.4,4.1,0,#N/A,13.3,3.8,5,0.4,0,0,0,20.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
31/8/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,3.5,0.1,#N/A,2,1.6,1.1,0.1,0,0,0.3,6.7,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
31/8/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,2.9,#N/A,#N/A,2.5,1.3,9.2,0,0,0,0,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/9/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,0.6,0.3,#N/A,3.7,0.8,3.2,0,0,0,0.2,0.6,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
14/9/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,5.4,#N/A,#N/A,5,0.4,5.4,0,0,0,1.3,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/9/2020,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,6.5,#N/A,#N/A,2.9,1.2,0,0.5,0,0,0.7,2.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/9/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,3.3,#N/A,#N/A,0.4,0.8,0,0.4,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/10/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,2,1.6,#N/A,1.7,0.3,0,1.2,0,0,0.7,1.6,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/10/2020,Loch Leven,Sluices,56.18085,-3.334656,#N/A,2.5,#N/A,#N/A,0.8,0,0,0.8,0,0,1.3,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/10/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.7,2.3,#N/A,1.9,0.1,0,4.8,0,0,1.3,2.3,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/10/2020,Loch Leven,Sluices,56.18085,-3.334656,0,6.7,2.9,#N/A,0,0.4,0,10,0,0,0.8,2.9,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/11/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.8,1.8,#N/A,0.6,0,0.1,4.1,0,0,0.6,1.8,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/11/2020,Loch Leven,Sluices,56.18085,-3.334656,0,7.9,2.5,#N/A,2.1,0,0,8.8,0,0,2.5,2.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/11/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.7,0.2,#N/A,0.3,0.1,0.5,18.8,0,0,3.4,0.2,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
24/11/2020,Loch Leven,Sluices,56.18085,-3.334656,0,2.5,0.4,#N/A,1.3,0.4,0,7.1,0,0,0.8,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/12/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.3,0.8,#N/A,0.2,0.1,0,15.8,0,0,0.8,0.8,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/12/2020,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.4,0.7,#N/A,0.2,0,0.1,4.7,0,0,0.6,0.7,0,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
22/12/2020,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,1.7,#N/A,0.4,0,0,2.9,0,0,1.3,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/1/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/1/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0,0,0,5,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/1/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/1/2021,Loch Leven,Sluices,56.18085,-3.334656,0,1.3,0,#N/A,0,0,0,2.5,0,0,0.4,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/2/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/2/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0,0.8,#N/A,0,0,0,2.1,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/3/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,1.3,8.8,#N/A,0.3,0.1,0.2,7.8,0,0,0.1,8.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/3/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0,1.3,#N/A,0,0,0,0.8,0,0,0,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/3/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.4,1.6,#N/A,0,0,0,1.2,0,0,0.1,1.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
16/3/2021,Loch Leven,Sluices,56.18085,-3.334656,0,1.3,0,#N/A,0,0,0,0.4,0,0,0.4,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/3/2021,Loch Leven,Reed Bower,56.193745,-3.395932,1.1,10,3.5,#N/A,0.2,0.1,0.2,4.2,0,0,0.8,5.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
29/3/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,5.8,#N/A,#N/A,0.4,0.8,0.4,1.3,0,0,1.3,2.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/4/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,7.1,0.4,#N/A,0,0.4,0,1.7,0,0,0,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/4/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
26/4/2021,Loch Leven,Sluices,56.18085,-3.334656,1.3,6.7,5,#N/A,0,0,3.3,15.4,0,0,1.7,10.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/5/2021,Loch Leven,Reed Bower,56.193745,-3.395932,4.1,33.4,5,#N/A,2.3,1.1,13.6,23.6,0,0,0.2,11.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
10/5/2021,Loch Leven,Sluices,56.18085,-3.334656,0.4,8.3,0.8,#N/A,1.3,0.8,0.4,3.8,0,0,0,4.1,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/5/2021,Loch Leven,Reed Bower,56.193745,-3.395932,5.5,3.8,0,#N/A,6.1,1.8,22.4,6.3,0,0,0,5.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
25/5/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/6/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0.7,0.8,0,#N/A,0.4,0.1,1.1,0.2,0,0,0,0.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/6/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0,0,#N/A,0,0,0.8,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/6/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.8,0,#N/A,0.3,0.2,3.3,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/6/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,0,#N/A,0,0,0.4,0,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/7/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.3,0,#N/A,0,0.3,0.2,0,0.1,0,0.2,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
5/7/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0.4,0,#N/A,0,0,7.5,0.1,0,0,0,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/7/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,6.1,#N/A,#N/A,4.8,0.1,0.1,0.3,0,0,2.9,1.5,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
19/7/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,0.4,#N/A,#N/A,0.4,0,4.6,0,0,0,3.3,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/8/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,0.1,#N/A,#N/A,0,0,0.2,2.1,0,0,1.4,0.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
2/8/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,0,#N/A,#N/A,0,0,0.4,0.8,0,0,0.8,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/8/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
17/8/2021,Loch Leven,Sluices,56.18085,-3.334656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/8/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,0.3,0,#N/A,0,0.3,5.1,1.5,0,0,10.1,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
30/8/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0,0,#N/A,0,0,0,1.3,0,0,1.3,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/9/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,0.9,#N/A,#N/A,0.1,0.3,0.1,1.5,0,0,0.6,0.2,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
13/9/2021,Loch Leven,Sluices,56.18085,-3.334656,0,3.3,0,#N/A,0.4,0,0,2.1,0,0,4.6,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/9/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.2,0.5,#N/A,0.2,0.1,2.2,2.1,0,0.1,1.1,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
27/9/2021,Loch Leven,Sluices,56.18085,-3.334656,0,4.2,0.4,#N/A,2.1,0.4,2.9,0,0,0,3.3,0.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/10/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.1,0.2,#N/A,1.1,0,11.5,1,0,0.1,1.1,0.6,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
12/10/2021,Loch Leven,Sluices,56.18085,-3.334656,0,5.4,1.3,#N/A,0.4,0,3.8,1.3,0,0.4,3.8,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/10/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.5,1.8,#N/A,1.3,0.6,21.5,0,0,0,3.9,3.4,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
28/10/2021,Loch Leven,Sluices,56.18085,-3.334656,0,6.3,0.4,#N/A,0.8,0,6.7,0.4,0,0,4.2,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/11/2021,Loch Leven,Reed Bower,56.193745,-3.395932,0,3.9,0.7,#N/A,0.4,0.3,14.5,0,0,0.1,2,1.7,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
9/11/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0.8,1.3,#N/A,0,0,0.4,0,0,0,1.3,1.3,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/11/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/11/2021,Loch Leven,Sluices,56.18085,-3.334656,0,0,0.8,#N/A,0.4,1.7,42.1,0.4,0,0,3.8,0.8,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/12/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/12/2021,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
21/12/2021,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0,#N/A,0,1.7,19.2,0.4,0,0,0.4,0,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2022,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
7/1/2022,Loch Leven,Sluices,56.18085,-3.334656,0,3.3,0,#N/A,0.4,0.4,2.9,1.3,0,0,0.4,0,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
27/1/2022,Loch Leven,Reed Bower,56.193745,-3.395932,0,2.6,0.3,#N/A,0.5,0.6,4,0.4,0,0,0,0.4,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
27/1/2022,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0,#N/A,1.3,0,6.7,0.4,0,0,1.3,0.4,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
8/2/2022,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/2/2022,Loch Leven,Sluices,56.18085,-3.334656,0,1.3,0,#N/A,0,0.4,0.4,0,0,0,0,0,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
23/2/2022,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
23/2/2022,Loch Leven,Sluices,56.18085,-3.334656,0,2.1,0.4,#N/A,4.2,0.8,8.3,1.3,0,0,0,0.4,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
8/3/2022,Loch Leven,Reed Bower,56.193745,-3.395932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"45 degree, angled net haul (mesh size 120ʵm)"
8/3/2022,Loch Leven,Sluices,56.18085,-3.334656,0,1.7,0,#N/A,1.7,0,4.6,0,0,0,0,0,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
22/3/2022,Loch Leven,Reed Bower,56.193745,-3.395932,0,7.3,0.5,#N/A,0.9,0.4,5.2,0.8,0,0,0,0.5,0,0,"45 degree, angled net haul (mesh size 120ʵm)"
